user_id,item_id,clicked,purchased,watch_time,skip_after_seconds,rewatched,session_id,timestamp
U0708,P00699,1,0,193.0,84.91,0,S06658,2025-09-13 11:30:32.233394
U0708,P00859,0,0,134.01,120.86,0,S06659,2025-09-08 11:30:32.233420
U0708,P00926,1,0,295.31,153.32,0,S06660,2025-09-20 11:30:32.233438
U0708,P00904,1,0,188.62,22.08,0,S06661,2025-09-03 11:30:32.233462
U0708,P00692,1,0,214.98,138.43,0,S06662,2025-09-08 11:30:32.233482
U0708,P00962,0,0,159.39,118.01,0,S06663,2025-09-16 11:30:32.233503
U0708,P00778,1,0,102.87,48.11,0,S06664,2025-09-02 11:30:32.233530
U0708,P00718,0,0,90.89,71.51,0,S06665,2025-09-14 11:30:32.233552
U0708,P00530,1,0,205.15,162.17,0,S06666,2025-08-25 11:30:32.233570
U0709,P00588,1,0,56.8,51.83,0,S06667,2025-08-27 11:30:32.233920
U0709,P00585,1,0,160.63,45.74,0,S06668,2025-09-13 11:30:32.233945
U0709,P00798,1,0,212.37,144.95,0,S06669,2025-09-19 11:30:32.233964
U0709,P00920,1,0,288.08,63.7,0,S06670,2025-09-17 11:30:32.233988
U0709,P00515,1,0,150.61,43.86,0,S06671,2025-08-27 11:30:32.234008
U0709,P00792,1,0,163.38,105.28,1,S06672,2025-08-28 11:30:32.234032
U0709,P00728,1,1,26.31,16.85,1,S06673,2025-08-27 11:30:32.234058
U0709,P00604,1,0,255.37,136.04,0,S06674,2025-09-20 11:30:32.234078
U0709,P00767,1,1,288.74,232.91,1,S06675,2025-09-11 11:30:32.234098
U0709,P00625,1,0,188.61,89.39,0,S06676,2025-08-25 11:30:32.234120
U0709,P00809,1,0,102.47,11.67,0,S06677,2025-09-01 11:30:32.234140
U0709,P00509,1,0,242.33,19.25,0,S06678,2025-09-10 11:30:32.234164
U0709,P00943,1,1,167.5,128.03,0,S06679,2025-09-18 11:30:32.234190
U0709,P00794,0,1,256.82,104.05,0,S06680,2025-08-27 11:30:32.234214
U0710,P00973,1,0,18.16,12.34,0,S06681,2025-09-08 11:30:32.234566
U0710,P00996,1,0,86.7,11.62,0,S06682,2025-09-08 11:30:32.234591
U0710,P00749,1,0,45.71,35.87,0,S06683,2025-08-24 11:30:32.234612
U0710,P00752,1,0,69.95,4.77,0,S06684,2025-08-27 11:30:32.234635
U0710,P00931,1,0,99.35,31.2,0,S06685,2025-09-08 11:30:32.234657
U0710,P00711,0,0,95.49,57.09,0,S06686,2025-09-13 11:30:32.234678
U0710,P00620,1,0,96.31,81.38,0,S06687,2025-09-16 11:30:32.234704
U0711,P00538,0,0,77.98,53.66,0,S06688,2025-09-21 11:30:32.235044
U0711,P00712,0,0,33.97,32.25,0,S06689,2025-09-04 11:30:32.235064
U0711,P00554,1,1,79.69,70.25,0,S06690,2025-09-03 11:30:32.235091
U0711,P00877,1,1,224.2,213.53,0,S06691,2025-08-25 11:30:32.235117
U0711,P00611,1,0,247.8,37.47,0,S06692,2025-08-26 11:30:32.235140
U0712,P00689,1,0,189.86,31.35,0,S06693,2025-09-10 11:30:32.235490
U0712,P00658,0,1,269.04,73.58,1,S06694,2025-08-28 11:30:32.235517
U0712,P00786,0,1,88.34,27.8,1,S06695,2025-09-01 11:30:32.235542
U0712,P00740,1,0,127.32,107.13,0,S06696,2025-09-12 11:30:32.235561
U0712,P00855,1,0,11.66,9.56,0,S06697,2025-09-04 11:30:32.235583
U0712,P00953,1,0,239.25,92.37,0,S06698,2025-08-30 11:30:32.235604
U0712,P00857,1,1,146.72,34.19,0,S06699,2025-09-17 11:30:32.235624
U0713,P00710,1,1,65.74,52.2,1,S06700,2025-09-06 11:30:32.235989
U0713,P00595,1,0,45.05,15.33,0,S06701,2025-09-08 11:30:32.236009
U0713,P00661,1,0,103.32,69.83,0,S06702,2025-09-15 11:30:32.236036
U0713,P00501,1,0,58.16,0.65,0,S06703,2025-09-19 11:30:32.236060
U0713,P00991,0,0,57.01,20.76,0,S06704,2025-09-10 11:30:32.236079
U0713,P00586,1,0,175.62,41.28,0,S06705,2025-09-19 11:30:32.236102
U0713,P00536,1,0,43.82,24.29,0,S06706,2025-09-15 11:30:32.236123
U0713,P00870,1,1,58.84,56.56,0,S06707,2025-09-14 11:30:32.236143
U0713,P00750,1,0,248.46,245.33,0,S06708,2025-09-03 11:30:32.236169
U0713,P00848,0,0,104.24,98.73,0,S06709,2025-08-29 11:30:32.236194
U0713,P00922,1,1,57.53,19.58,0,S06710,2025-09-09 11:30:32.236213
U0713,P00934,0,0,146.82,121.69,0,S06711,2025-09-17 11:30:32.236235
U0713,P00761,1,0,99.69,8.22,0,S06712,2025-09-03 11:30:32.236256
U0713,P00781,1,0,132.15,20.75,0,S06713,2025-09-02 11:30:32.236276
U0714,P00682,1,0,18.61,9.07,0,S06714,2025-09-17 11:30:32.236625
U0714,P00826,1,0,73.89,52.38,0,S06715,2025-09-16 11:30:32.236647
U0714,P00999,1,0,56.17,30.25,1,S06716,2025-08-27 11:30:32.236668
U0714,P00909,1,1,89.28,80.21,0,S06717,2025-08-26 11:30:32.236694
U0714,P00985,1,0,140.96,24.97,0,S06718,2025-09-10 11:30:32.236719
U0714,P00684,1,0,45.37,14.73,0,S06719,2025-09-18 11:30:32.236737
U0714,P00769,1,0,231.76,54.46,0,S06720,2025-09-08 11:30:32.236760
U0714,P00983,1,0,96.21,10.66,0,S06721,2025-09-15 11:30:32.236781
U0714,P00570,1,0,229.21,127.15,0,S06722,2025-09-06 11:30:32.236801
U0714,P00678,0,1,26.81,4.97,0,S06723,2025-08-31 11:30:32.236827
U0714,P00889,1,0,35.92,3.63,0,S06724,2025-09-09 11:30:32.236851
U0715,P00837,1,0,81.7,46.05,0,S06725,2025-09-03 11:30:32.237187
U0715,P00817,1,0,212.62,111.31,0,S06726,2025-09-19 11:30:32.237215
U0715,P00992,1,0,185.65,60.53,0,S06727,2025-08-27 11:30:32.237240
U0715,P00908,1,0,148.94,145.06,0,S06728,2025-09-07 11:30:32.237259
U0715,P00627,1,0,275.92,224.01,0,S06729,2025-08-25 11:30:32.237283
U0716,P00944,0,1,46.48,7.28,1,S06730,2025-09-19 11:30:32.237627
U0716,P00716,1,0,135.93,98.6,0,S06731,2025-08-27 11:30:32.237646
U0716,P00688,1,1,205.57,189.27,0,S06732,2025-08-27 11:30:32.237669
U0716,P00731,1,0,183.61,53.98,0,S06733,2025-08-26 11:30:32.237692
U0716,P00623,1,0,108.23,21.09,1,S06734,2025-09-16 11:30:32.237712
U0716,P00706,1,1,286.28,64.98,0,S06735,2025-08-26 11:30:32.237739
U0717,P00696,1,0,193.23,30.91,0,S06736,2025-09-13 11:30:32.238079
U0717,P00930,0,1,114.6,95.34,0,S06737,2025-09-13 11:30:32.238100
U0717,P00884,1,0,251.22,23.59,0,S06738,2025-09-01 11:30:32.238126
U0717,P00578,1,0,232.22,162.85,0,S06739,2025-09-07 11:30:32.238151
U0717,P00790,0,0,38.17,27.04,0,S06740,2025-09-17 11:30:32.238173
U0717,P00728,0,0,29.16,2.82,0,S06741,2025-09-14 11:30:32.238198
U0717,P00815,1,0,74.77,34.27,0,S06742,2025-09-12 11:30:32.238218
U0717,P00629,1,1,64.67,54.17,0,S06743,2025-09-18 11:30:32.238240
U0718,P00566,1,1,64.56,36.64,0,S06744,2025-09-21 11:30:32.238584
U0718,P00809,1,1,183.35,147.8,0,S06745,2025-09-12 11:30:32.238606
U0718,P00532,0,0,132.7,0.12,0,S06746,2025-09-19 11:30:32.238627
U0718,P00756,0,0,56.45,20.8,1,S06747,2025-08-27 11:30:32.238654
U0718,P00571,1,0,98.79,33.67,0,S06748,2025-09-06 11:30:32.238677
U0718,P00806,1,0,256.2,244.12,0,S06749,2025-09-18 11:30:32.238696
U0719,P00730,1,0,206.76,23.55,0,S06750,2025-09-19 11:30:32.239038
U0719,P00752,0,0,113.94,93.06,0,S06751,2025-08-28 11:30:32.239064
U0719,P00836,1,0,274.72,116.69,0,S06752,2025-08-25 11:30:32.239083
U0719,P00718,1,0,194.63,168.79,0,S06753,2025-09-04 11:30:32.239105
U0719,P00992,1,1,106.14,71.7,0,S06754,2025-09-12 11:30:32.239126
U0719,P00551,0,0,27.79,21.85,0,S06755,2025-09-07 11:30:32.239146
U0720,P00991,1,0,34.76,19.4,0,S06756,2025-09-18 11:30:32.239488
U0720,P00763,1,0,110.04,10.58,0,S06757,2025-09-20 11:30:32.239513
U0720,P00613,1,0,250.59,182.47,0,S06758,2025-08-28 11:30:32.239534
U0720,P00808,1,0,226.26,136.65,0,S06759,2025-09-19 11:30:32.239561
U0720,P00960,1,0,47.28,14.69,1,S06760,2025-09-04 11:30:32.239585
U0721,P00563,1,0,80.56,75.62,0,S06761,2025-08-24 11:30:32.239920
U0721,P00880,1,0,21.34,6.03,0,S06762,2025-08-31 11:30:32.239946
U0721,P00525,1,0,183.05,159.71,0,S06763,2025-09-06 11:30:32.239973
U0721,P00696,1,0,226.96,165.81,0,S06764,2025-08-31 11:30:32.239992
U0721,P00701,1,0,100.96,100.9,0,S06765,2025-08-28 11:30:32.240013
U0721,P00882,0,0,56.98,41.02,0,S06766,2025-08-30 11:30:32.240036
U0721,P00968,0,0,290.22,197.58,0,S06767,2025-09-15 11:30:32.240056
U0721,P00678,0,0,121.83,34.22,1,S06768,2025-09-17 11:30:32.240081
U0721,P00634,1,0,297.21,79.1,1,S06769,2025-09-21 11:30:32.240106
U0721,P00576,0,0,147.78,77.57,0,S06770,2025-09-03 11:30:32.240125
U0721,P00943,1,0,139.69,66.77,1,S06771,2025-09-01 11:30:32.240146
U0721,P00674,1,0,22.09,2.81,0,S06772,2025-08-25 11:30:32.240168
U0721,P00992,1,0,296.43,137.53,0,S06773,2025-09-14 11:30:32.240187
U0721,P00594,0,0,191.94,8.49,0,S06774,2025-09-07 11:30:32.240211
U0722,P00703,0,0,139.19,54.85,0,S06775,2025-09-21 11:30:32.240557
U0722,P00760,0,0,155.37,12.48,0,S06776,2025-08-25 11:30:32.240578
U0722,P00977,1,0,87.83,84.74,0,S06777,2025-09-03 11:30:32.240601
U0722,P00749,0,0,216.69,38.23,1,S06778,2025-09-17 11:30:32.240628
U0722,P00622,0,0,88.64,80.49,0,S06779,2025-09-20 11:30:32.240648
U0722,P00682,0,1,65.54,33.87,0,S06780,2025-09-18 11:30:32.240667
U0722,P00960,1,0,249.19,161.09,0,S06781,2025-08-27 11:30:32.240691
U0722,P00885,0,0,292.97,80.86,0,S06782,2025-09-05 11:30:32.240710
U0722,P00539,1,0,17.0,1.15,0,S06783,2025-09-20 11:30:32.240734
U0723,P00885,1,0,284.7,49.39,0,S06784,2025-09-12 11:30:32.241079
U0723,P00726,1,0,124.72,64.46,1,S06785,2025-09-16 11:30:32.241099
U0723,P00634,1,0,108.65,103.29,0,S06786,2025-09-14 11:30:32.241131
U0723,P00762,0,0,292.14,170.98,0,S06787,2025-09-02 11:30:32.241156
U0723,P00624,1,0,64.96,26.87,0,S06788,2025-09-11 11:30:32.241175
U0724,P00608,1,1,19.1,9.15,0,S06789,2025-08-24 11:30:32.241514
U0724,P00528,1,0,213.97,20.75,0,S06790,2025-09-15 11:30:32.241542
U0724,P00834,1,0,57.03,39.05,0,S06791,2025-09-17 11:30:32.241563
U0724,P00843,0,0,177.76,125.9,0,S06792,2025-09-06 11:30:32.241583
U0724,P00702,1,0,37.06,11.61,0,S06793,2025-08-24 11:30:32.241606
U0724,P00917,1,0,293.6,217.38,0,S06794,2025-09-22 11:30:32.241626
U0724,P00891,1,0,181.95,24.16,0,S06795,2025-09-02 11:30:32.241650
U0724,P00622,0,1,141.28,106.24,0,S06796,2025-09-09 11:30:32.241677
U0724,P00719,0,0,88.83,50.31,0,S06797,2025-09-19 11:30:32.241695
U0724,P00681,1,0,13.88,13.72,0,S06798,2025-09-22 11:30:32.241716
U0724,P00827,1,0,187.84,101.11,0,S06799,2025-09-13 11:30:32.241738
U0724,P00575,1,0,232.41,208.27,0,S06800,2025-09-13 11:30:32.241758
U0724,P00742,1,0,11.93,5.38,0,S06801,2025-09-05 11:30:32.241783
U0725,P00724,1,0,141.56,91.42,0,S06802,2025-09-13 11:30:32.242124
U0725,P00789,1,0,76.03,13.46,0,S06803,2025-08-28 11:30:32.242144
U0725,P00780,1,0,218.74,143.31,0,S06804,2025-08-29 11:30:32.242168
U0725,P00627,1,0,195.16,4.11,0,S06805,2025-09-16 11:30:32.242195
U0725,P00901,1,0,105.14,76.82,0,S06806,2025-09-07 11:30:32.242214
U0725,P00730,1,0,104.58,46.52,0,S06807,2025-09-02 11:30:32.242234
U0726,P00881,1,0,252.52,250.16,0,S06808,2025-09-01 11:30:32.242579
U0726,P00672,1,0,33.21,10.73,0,S06809,2025-09-20 11:30:32.242601
U0726,P00848,0,0,286.75,114.84,0,S06810,2025-09-03 11:30:32.242620
U0726,P00631,1,0,178.39,48.14,0,S06811,2025-08-24 11:30:32.242645
U0726,P00750,1,0,270.97,21.34,0,S06812,2025-08-29 11:30:32.242664
U0726,P00639,1,1,243.71,146.96,0,S06813,2025-09-13 11:30:32.242688
U0726,P00770,1,1,224.04,191.08,0,S06814,2025-09-15 11:30:32.242715
U0726,P00786,1,0,140.7,26.67,0,S06815,2025-09-10 11:30:32.242734
U0726,P00550,0,0,244.46,194.01,0,S06816,2025-09-22 11:30:32.242754
U0726,P00608,1,0,58.74,7.99,0,S06817,2025-09-13 11:30:32.242777
U0727,P00837,1,0,239.34,48.88,0,S06818,2025-09-22 11:30:32.243121
U0727,P00857,1,0,239.56,167.47,0,S06819,2025-08-26 11:30:32.243141
U0727,P00888,1,0,146.1,140.86,0,S06820,2025-08-29 11:30:32.243165
U0727,P00637,1,0,197.09,13.54,0,S06821,2025-09-07 11:30:32.243185
U0727,P00825,1,0,155.73,9.98,0,S06822,2025-08-26 11:30:32.243207
U0727,P00712,1,0,125.74,124.55,0,S06823,2025-09-15 11:30:32.243233
U0727,P00755,1,0,265.78,215.12,1,S06824,2025-09-11 11:30:32.243254
U0727,P00940,1,0,150.15,116.35,0,S06825,2025-08-27 11:30:32.243273
U0727,P00590,0,1,60.96,58.46,0,S06826,2025-08-31 11:30:32.243298
U0728,P00791,1,0,76.08,32.62,1,S06827,2025-09-22 11:30:32.243647
U0728,P00647,0,0,265.26,64.08,1,S06828,2025-09-09 11:30:32.243667
U0728,P00514,1,1,90.05,28.02,0,S06829,2025-09-03 11:30:32.243691
U0728,P00507,1,0,274.96,254.2,0,S06830,2025-09-03 11:30:32.243711
U0728,P00916,0,1,77.72,39.23,0,S06831,2025-09-16 11:30:32.243734
U0728,P00702,1,1,266.61,166.72,0,S06832,2025-09-09 11:30:32.243760
U0728,P00692,1,0,125.86,88.09,0,S06833,2025-08-29 11:30:32.243781
U0728,P00929,1,0,286.29,129.7,0,S06834,2025-09-02 11:30:32.243809
U0728,P00980,0,0,216.08,76.99,0,S06835,2025-09-05 11:30:32.243830
U0728,P00659,1,1,170.07,47.53,0,S06836,2025-08-31 11:30:32.243850
U0728,P00559,1,1,222.48,61.68,1,S06837,2025-08-24 11:30:32.243876
U0728,P00798,1,0,129.47,46.41,0,S06838,2025-09-11 11:30:32.243900
U0729,P00582,1,1,237.9,100.06,0,S06839,2025-09-07 11:30:32.244236
U0729,P00590,1,0,28.14,27.73,1,S06840,2025-09-18 11:30:32.244262
U0729,P00637,1,0,115.46,97.34,0,S06841,2025-08-27 11:30:32.244289
U0729,P00516,1,0,111.12,37.43,0,S06842,2025-09-17 11:30:32.244324
U0729,P00907,1,1,223.91,163.79,0,S06843,2025-09-12 11:30:32.244350
U0729,P00769,1,0,273.8,92.7,0,S06844,2025-09-12 11:30:32.244370
U0729,P00977,0,0,125.36,37.46,0,S06845,2025-08-24 11:30:32.244396
U0729,P00587,0,0,240.14,115.41,1,S06846,2025-08-30 11:30:32.244421
U0730,P00517,0,0,181.49,73.5,0,S06847,2025-09-13 11:30:32.244760
U0730,P00638,0,0,60.44,41.69,0,S06848,2025-08-26 11:30:32.244787
U0730,P00817,1,1,51.43,27.45,0,S06849,2025-08-29 11:30:32.244814
U0730,P00998,0,0,259.51,114.19,1,S06850,2025-09-01 11:30:32.244833
U0730,P00907,1,0,63.55,22.39,0,S06851,2025-09-19 11:30:32.244855
U0730,P00513,1,1,172.62,96.87,0,S06852,2025-09-13 11:30:32.244878
U0730,P00949,1,1,204.96,148.54,0,S06853,2025-08-29 11:30:32.244897
U0730,P00650,0,0,31.62,30.26,0,S06854,2025-08-30 11:30:32.244923
U0730,P00543,0,1,190.05,188.43,0,S06855,2025-09-22 11:30:32.244948
U0730,P00863,1,0,149.76,82.13,0,S06856,2025-09-16 11:30:32.244967
U0730,P00908,1,0,27.69,22.34,0,S06857,2025-08-27 11:30:32.244990
U0731,P00522,1,0,69.78,65.33,1,S06858,2025-09-17 11:30:32.245339
U0731,P00538,1,0,33.67,13.57,0,S06859,2025-09-20 11:30:32.245359
U0731,P00614,1,0,115.71,31.86,0,S06860,2025-09-13 11:30:32.245383
U0731,P00953,1,0,48.52,43.73,0,S06861,2025-09-11 11:30:32.245404
U0731,P00694,1,1,294.78,142.32,0,S06862,2025-09-12 11:30:32.245426
U0731,P00670,1,0,231.28,204.66,0,S06863,2025-09-05 11:30:32.245453
U0731,P00798,1,0,202.95,195.14,0,S06864,2025-08-28 11:30:32.245475
U0731,P00872,0,0,102.74,69.1,0,S06865,2025-09-02 11:30:32.245494
U0731,P00759,1,0,280.21,80.33,0,S06866,2025-09-19 11:30:32.245518
U0731,P00740,1,0,129.38,72.41,1,S06867,2025-09-19 11:30:32.245538
U0731,P00663,1,1,34.4,8.29,0,S06868,2025-09-17 11:30:32.245561
U0732,P00914,1,0,58.23,7.28,0,S06869,2025-08-26 11:30:32.245911
U0732,P00684,1,0,206.8,118.69,0,S06870,2025-09-04 11:30:32.245932
U0732,P00950,0,0,159.75,42.46,0,S06871,2025-09-05 11:30:32.245955
U0732,P00847,1,0,140.27,86.24,0,S06872,2025-09-01 11:30:32.245982
U0732,P00885,1,1,97.72,46.52,0,S06873,2025-08-29 11:30:32.246002
U0732,P00686,1,0,22.52,16.18,0,S06874,2025-09-16 11:30:32.246022
U0732,P00875,1,0,176.44,102.15,0,S06875,2025-09-03 11:30:32.246046
U0732,P00954,1,0,289.93,68.26,0,S06876,2025-09-09 11:30:32.246066
U0732,P00505,1,0,297.33,47.69,1,S06877,2025-09-08 11:30:32.246090
U0732,P00980,1,0,41.09,30.75,0,S06878,2025-09-05 11:30:32.246117
U0732,P00550,1,0,148.28,58.74,0,S06879,2025-09-10 11:30:32.246136
U0732,P00810,1,0,192.02,58.37,0,S06880,2025-09-02 11:30:32.246156
U0733,P00510,0,0,104.8,95.62,1,S06881,2025-08-26 11:30:32.246507
U0733,P00763,0,0,95.64,6.25,0,S06882,2025-09-07 11:30:32.246531
U0733,P00532,1,0,221.29,211.27,0,S06883,2025-09-06 11:30:32.246550
U0733,P00514,1,1,175.41,158.98,1,S06884,2025-09-05 11:30:32.246574
U0733,P00844,1,0,176.34,139.83,0,S06885,2025-09-09 11:30:32.246595
U0733,P00652,1,0,68.37,43.11,1,S06886,2025-09-16 11:30:32.246618
U0733,P00915,0,1,39.84,37.66,0,S06887,2025-08-31 11:30:32.246645
U0733,P00738,1,0,287.56,132.51,0,S06888,2025-09-11 11:30:32.246671
U0734,P00989,1,1,191.58,147.58,0,S06889,2025-09-01 11:30:32.247014
U0734,P00904,1,0,213.73,55.15,0,S06890,2025-08-27 11:30:32.247036
U0734,P00783,0,0,146.99,61.42,0,S06891,2025-08-24 11:30:32.247058
U0734,P00931,1,0,260.51,203.63,0,S06892,2025-09-01 11:30:32.247080
U0734,P00502,1,1,57.7,4.69,0,S06893,2025-09-16 11:30:32.247107
U0734,P00753,1,0,171.0,129.48,0,S06894,2025-08-24 11:30:32.247130
U0734,P00542,1,0,25.86,4.98,0,S06895,2025-08-26 11:30:32.247148
U0734,P00637,1,0,99.49,86.11,0,S06896,2025-08-29 11:30:32.247170
U0734,P00848,1,0,200.6,45.28,0,S06897,2025-09-15 11:30:32.247191
U0734,P00894,1,0,218.62,101.69,0,S06898,2025-09-10 11:30:32.247211
U0734,P00763,1,0,100.09,32.77,0,S06899,2025-09-19 11:30:32.247237
U0734,P00706,0,0,22.18,18.2,0,S06900,2025-09-20 11:30:32.247261
U0734,P00979,0,0,226.99,35.04,0,S06901,2025-09-09 11:30:32.247283
U0734,P00593,1,0,60.82,17.33,0,S06902,2025-09-15 11:30:32.247309
U0735,P00535,1,0,284.39,31.42,0,S06903,2025-08-26 11:30:32.247654
U0735,P00561,0,0,263.46,95.98,0,S06904,2025-09-18 11:30:32.247675
U0735,P00875,0,0,146.86,90.27,0,S06905,2025-09-20 11:30:32.247697
U0735,P00642,0,0,210.87,197.3,1,S06906,2025-09-18 11:30:32.247718
U0735,P00818,1,0,243.0,66.69,0,S06907,2025-08-30 11:30:32.247740
U0736,P00849,1,0,47.06,4.74,0,S06908,2025-08-30 11:30:32.248084
U0736,P00642,0,0,162.03,4.76,0,S06909,2025-09-09 11:30:32.248108
U0736,P00606,1,0,237.4,125.73,0,S06910,2025-08-27 11:30:32.248128
U0736,P00546,1,0,276.67,228.58,0,S06911,2025-09-13 11:30:32.248154
U0736,P00602,0,0,215.91,37.11,0,S06912,2025-09-14 11:30:32.248179
U0736,P00511,0,0,207.31,59.24,0,S06913,2025-08-24 11:30:32.248197
U0736,P00795,0,0,17.64,9.62,0,S06914,2025-09-03 11:30:32.248227
U0736,P00858,1,0,210.51,4.92,0,S06915,2025-09-06 11:30:32.248247
U0736,P00650,0,0,197.65,134.04,0,S06916,2025-09-15 11:30:32.248269
U0736,P00691,0,0,43.22,41.82,0,S06917,2025-09-17 11:30:32.248295
U0736,P00746,1,0,177.19,1.14,0,S06918,2025-09-09 11:30:32.248316
U0736,P00954,1,1,200.5,56.21,0,S06919,2025-09-12 11:30:32.248335
U0737,P00985,0,0,253.29,107.5,0,S06920,2025-09-11 11:30:32.248681
U0737,P00642,1,0,150.38,65.51,0,S06921,2025-09-17 11:30:32.248702
U0737,P00548,1,0,281.45,53.31,0,S06922,2025-08-29 11:30:32.248721
U0737,P00933,1,0,190.67,110.82,1,S06923,2025-08-25 11:30:32.248741
U0737,P00565,0,0,144.52,50.36,0,S06924,2025-09-16 11:30:32.248765
U0737,P00778,1,1,112.75,29.84,1,S06925,2025-09-18 11:30:32.248784
U0737,P00646,1,0,296.29,151.36,0,S06926,2025-08-25 11:30:32.248810
U0737,P00954,0,0,243.36,189.48,0,S06927,2025-08-25 11:30:32.248836
U0737,P00768,0,0,226.28,93.69,1,S06928,2025-09-08 11:30:32.248854
U0737,P00927,0,0,231.9,91.46,1,S06929,2025-09-02 11:30:32.248875
U0737,P00972,1,0,166.15,103.95,0,S06930,2025-08-26 11:30:32.248897
U0737,P00586,0,0,79.73,30.12,0,S06931,2025-09-07 11:30:32.248917
U0737,P00617,1,0,225.74,225.6,0,S06932,2025-09-03 11:30:32.248943
U0737,P00998,0,1,291.76,225.35,0,S06933,2025-09-20 11:30:32.248968
U0738,P00870,1,0,14.13,3.1,0,S06934,2025-09-18 11:30:32.249318
U0738,P00708,1,0,172.3,104.09,1,S06935,2025-08-30 11:30:32.249338
U0738,P01000,1,0,78.06,44.54,0,S06936,2025-09-08 11:30:32.249361
U0738,P00517,1,0,198.3,8.14,0,S06937,2025-09-07 11:30:32.249382
U0738,P00706,0,1,68.21,48.56,0,S06938,2025-09-18 11:30:32.249402
U0738,P00702,1,1,282.48,200.12,1,S06939,2025-09-16 11:30:32.249428
U0738,P00727,1,0,34.68,19.46,0,S06940,2025-08-30 11:30:32.249453
U0738,P00654,1,0,175.8,106.54,0,S06941,2025-09-09 11:30:32.249472
U0739,P00843,1,0,45.13,43.14,0,S06942,2025-08-26 11:30:32.249821
U0739,P00532,0,1,128.46,52.56,0,S06943,2025-08-25 11:30:32.249847
U0739,P00794,0,0,294.0,182.83,0,S06944,2025-09-10 11:30:32.249871
U0739,P00604,1,0,80.52,77.5,0,S06945,2025-08-26 11:30:32.249897
U0739,P00661,0,0,179.26,148.67,0,S06946,2025-09-20 11:30:32.249917
U0739,P00565,0,0,188.43,110.48,0,S06947,2025-08-29 11:30:32.249939
U0739,P00883,0,0,49.52,46.91,0,S06948,2025-09-09 11:30:32.249966
U0739,P00673,1,1,28.29,9.79,0,S06949,2025-08-24 11:30:32.249987
U0739,P00633,1,0,54.63,53.44,0,S06950,2025-08-26 11:30:32.250005
U0739,P00707,1,0,194.26,173.9,0,S06951,2025-09-18 11:30:32.250029
U0739,P00809,0,0,25.5,20.24,0,S06952,2025-09-22 11:30:32.250048
U0739,P00993,1,0,21.49,1.74,0,S06953,2025-09-21 11:30:32.250071
U0739,P00801,1,0,183.35,58.09,0,S06954,2025-09-10 11:30:32.250097
U0740,P00511,0,1,169.4,62.91,0,S06955,2025-09-10 11:30:32.250454
U0740,P00995,1,0,38.47,37.65,0,S06956,2025-08-26 11:30:32.250479
U0740,P00795,0,0,95.22,2.88,0,S06957,2025-09-03 11:30:32.250506
U0740,P00611,0,0,73.56,9.4,0,S06958,2025-08-24 11:30:32.250530
U0740,P00691,0,1,14.57,4.75,0,S06959,2025-09-04 11:30:32.250549
U0740,P00608,1,0,169.77,40.32,0,S06960,2025-08-27 11:30:32.250572
U0740,P00739,1,0,104.11,23.25,0,S06961,2025-09-12 11:30:32.250592
U0740,P00939,1,0,151.39,91.76,0,S06962,2025-09-07 11:30:32.250616
U0741,P00637,1,0,136.31,115.9,0,S06963,2025-09-07 11:30:32.250964
U0741,P00765,0,0,105.61,55.4,0,S06964,2025-08-25 11:30:32.250986
U0741,P00832,1,0,44.77,12.67,0,S06965,2025-08-25 11:30:32.251008
U0741,P00545,1,0,80.72,39.07,0,S06966,2025-09-20 11:30:32.251035
U0741,P00685,1,0,289.47,137.45,0,S06967,2025-09-19 11:30:32.251058
U0741,P00954,1,1,78.18,17.57,0,S06968,2025-08-30 11:30:32.251076
U0741,P00774,1,0,156.19,142.88,0,S06969,2025-09-22 11:30:32.251099
U0741,P00519,1,0,228.61,102.49,0,S06970,2025-09-03 11:30:32.251120
U0741,P00634,1,0,252.64,73.19,0,S06971,2025-08-28 11:30:32.251139
U0741,P00952,1,0,95.67,89.0,0,S06972,2025-08-30 11:30:32.251165
U0741,P00589,0,0,149.62,58.51,0,S06973,2025-08-27 11:30:32.251190
U0741,P00692,0,0,66.58,4.41,0,S06974,2025-09-16 11:30:32.251208
U0741,P00727,1,1,200.94,76.93,0,S06975,2025-09-16 11:30:32.251230
U0741,P00618,1,1,296.15,76.89,0,S06976,2025-08-30 11:30:32.251251
U0742,P00529,1,0,124.02,90.82,0,S06977,2025-09-21 11:30:32.251606
U0742,P00624,1,0,131.69,53.68,0,S06978,2025-09-10 11:30:32.251632
U0742,P00599,0,1,40.2,3.71,0,S06979,2025-08-25 11:30:32.251651
U0742,P00676,1,0,85.41,56.98,0,S06980,2025-09-12 11:30:32.251675
U0742,P00727,1,1,93.96,58.49,0,S06981,2025-09-04 11:30:32.251702
U0742,P00824,1,0,59.35,51.32,0,S06982,2025-08-24 11:30:32.251722
U0742,P00979,1,0,192.67,42.05,0,S06983,2025-09-01 11:30:32.251742
U0743,P00642,0,0,237.36,123.35,0,S06984,2025-09-11 11:30:32.252091
U0743,P00878,0,0,169.01,161.59,0,S06985,2025-09-02 11:30:32.252115
U0743,P00997,1,0,265.81,91.85,0,S06986,2025-08-27 11:30:32.252136
U0743,P00858,1,1,69.31,8.74,0,S06987,2025-09-05 11:30:32.252159
U0743,P00831,1,0,213.1,113.7,0,S06988,2025-09-20 11:30:32.252179
U0743,P00856,1,0,27.24,21.95,0,S06989,2025-09-15 11:30:32.252204
